Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
551,49.32541656,551,107.1512604,551,34.30609894,551,65.44122314,551,65.87467957,551,33.79969788,
550,49.308918,550,107.0942764,550,34.30484772,550,65.41662598,550,65.86434937,550,33.81180191,
549,49.26549911,549,107.0545654,549,34.31022644,549,65.41070557,549,65.85658264,549,33.82077408,
548,49.18870163,548,107.0491638,548,34.32194901,548,65.42893982,548,65.86096191,548,33.83486176,
547,49.01792526,547,107.1551895,547,34.33242416,547,65.39138794,547,65.84964752,547,33.82835388,
546,48.78200912,546,107.3087692,546,34.34454346,546,65.39209747,546,65.83692932,546,33.83453369,
545,48.48879242,545,107.4787598,545,34.35160065,545,65.3836441,545,65.8419342,545,33.84225464,
544,48.16336441,544,107.7054825,544,34.34545517,544,65.38401794,544,65.81690216,544,33.85670853,
543,47.81977463,543,107.9277649,543,34.35148621,543,65.378685,543,65.80918884,543,33.86497116,
542,47.49611282,542,108.1323471,542,34.37285614,542,65.35195923,542,65.79078674,542,33.86711884,
541,47.18882751,541,108.2826996,541,34.37916565,541,65.37631226,541,65.79891968,541,33.87663651,
540,46.91816711,540,108.4115829,540,34.39444351,540,65.35210419,540,65.78941345,540,33.88140869,
539,46.67772293,539,108.5155334,539,34.40057373,539,65.3576355,539,65.78392792,539,33.88808823,
538,46.4656868,538,108.5890045,538,34.41162491,538,65.34272766,538,65.77645874,538,33.89945221,
537,46.2688179,537,108.6551666,537,34.41120148,537,65.33479309,537,65.77561951,537,33.91397858,
536,46.07548904,536,108.7258911,536,34.41778183,536,65.33987427,536,65.74716187,536,33.9201889,
535,45.89146423,535,108.7603683,535,34.43562317,535,65.31942749,535,65.74308777,535,33.93216705,
534,45.71580887,534,108.7916718,534,34.43530655,534,65.32176971,534,65.73471069,534,33.93265152,
533,45.54339218,533,108.8289948,533,34.44789505,533,65.307724,533,65.72628784,533,33.94643784,
532,45.38726425,532,108.8657227,532,34.43775558,532,65.28362274,532,65.71836853,532,33.93527603,
531,45.21944046,531,108.8734055,531,34.45022202,531,65.26756287,531,65.71585083,531,33.95299149,
530,45.05053711,530,108.8944702,530,34.45834732,530,65.28361511,530,65.68949127,530,33.96326447,
529,44.8958931,529,108.8926544,529,34.46914291,529,65.25512695,529,65.68289185,529,33.97587585,
528,44.7281723,528,108.8967056,528,34.4811821,528,65.25962067,528,65.66871643,528,33.9859848,
527,44.57558441,527,108.8982925,527,34.46709442,527,65.23258972,527,65.65563202,527,34.00309753,
526,44.41336823,526,108.8883286,526,34.4875946,526,65.22842407,526,65.64922333,526,34.00834274,
525,44.25545883,525,108.8913193,525,34.5125885,525,65.23612976,525,65.6374054,525,34.00689316,
524,44.09603882,524,108.860817,524,34.52928543,524,65.21285248,524,65.64498901,524,34.02127457,
523,43.94576645,523,108.8421783,523,34.51031876,523,65.19826508,523,65.63931274,523,34.02274704,
