Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
478,37.29241943,478,103.8630753,478,34.91960144,478,64.717659,478,65.11301422,478,34.49147034,
477,37.1710434,477,103.6225891,477,34.91638947,477,64.71352386,477,65.12264252,477,34.50721741,
476,37.04845428,476,103.408638,476,34.9492836,476,64.67373657,476,65.10562134,476,34.51973724,
475,36.91781616,475,103.1885376,475,34.95433426,475,64.66597748,475,65.09227753,475,34.52605438,
474,36.79249573,474,102.9577408,474,34.97916031,474,64.65629578,474,65.08821869,474,34.54095078,
473,36.66410828,473,102.7403259,473,34.9827919,473,64.65753937,473,65.06732941,473,34.55165482,
472,36.53656006,472,102.5060806,472,34.99319839,472,64.64868927,472,65.0524292,472,34.57634354,
471,36.4189949,471,102.2806549,471,35.00584412,471,64.62728119,471,65.03945923,471,34.57097244,
470,36.28537369,470,102.0477295,470,35.01812744,470,64.59484863,470,65.01708984,470,34.58699036,
469,36.15480804,469,101.7969513,469,35.03043365,469,64.60287476,469,65.01553345,469,34.60541534,
468,36.02692032,468,101.5592194,468,35.03980637,468,64.5815506,468,64.99748993,468,34.621521,
467,35.90671921,467,101.3061371,467,35.04956436,467,64.54986572,467,64.98150635,467,34.63044739,
466,35.77075958,466,101.0591507,466,35.05699539,466,64.572052,466,64.96102142,466,34.64747238,
465,35.65018082,465,100.812439,465,35.08743286,465,64.56041718,465,64.9519043,465,34.64918518,
464,35.5218544,464,100.5377426,464,35.08666611,464,64.53244019,464,64.95272827,464,34.67565536,
463,35.39937973,463,100.2810516,463,35.0870285,463,64.48996735,463,64.9287262,463,34.6727562,
462,35.27806091,462,100.0061188,462,35.08510208,462,64.51838684,462,64.91220856,462,34.69702148,
461,35.16040421,461,99.73545074,461,35.09561539,461,64.46303558,461,64.88970184,461,34.70708084,
460,35.05036163,460,99.44969177,460,35.13114548,460,64.42862701,460,64.873703,460,34.7142067,
459,34.9365387,459,99.14254761,459,35.14605713,459,64.46315002,459,64.86012268,459,34.73423767,
458,34.83914566,458,98.84581757,458,35.16981888,458,64.4588623,458,64.84740448,458,34.74426651,
457,34.73771667,457,98.52754211,457,35.20963287,457,64.41772461,457,64.83970642,457,34.76960373,
456,34.64622498,456,98.20877838,456,35.18001938,456,64.39260864,456,64.82197571,456,34.77292633,
455,34.55327606,455,97.89345551,455,35.21261978,455,64.39242554,455,64.79724121,455,34.79281235,
454,34.47364426,454,97.54792023,454,35.20360184,454,64.37047577,454,64.78607941,454,34.81496429,
453,34.39308929,453,97.20781708,453,35.21988297,453,64.34375763,453,64.7658844,453,34.81565475,
452,34.33778381,452,96.86885071,452,35.2148056,452,64.31319427,452,64.7457428,452,34.82849121,
451,34.2650032,451,96.49207306,451,35.25653839,451,64.33795929,451,64.74398041,451,34.8511467,
450,34.20881653,450,96.126297,450,35.25213242,450,64.30673218,450,64.72689056,450,34.86276245,
449,34.17119217,449,95.73270416,449,35.24420166,449,64.26495361,449,64.73025513,449,34.88067627,
448,34.11148071,448,95.36183167,448,35.27960968,448,64.29611206,448,64.69798279,448,34.87698364,
447,34.07009125,447,94.95436096,447,35.30097198,447,64.25496674,447,64.68438721,447,34.90906525,
446,34.04349136,446,94.55677795,446,35.29619598,446,64.22422791,446,64.67070007,446,34.93188477,
445,34.02680206,445,94.1501236,445,35.29033661,445,64.17818451,445,64.65132141,445,34.93700027,
444,33.98752975,444,93.75088501,444,35.33119583,444,64.21463776,444,64.61880493,444,34.94483185,
443,33.97621918,443,93.32265472,443,35.32871246,443,64.15094757,443,64.60600281,443,34.96709061,
442,33.96004868,442,92.91169739,442,35.36682892,442,64.15379333,442,64.58300781,442,34.97909546,
441,33.9235878,441,92.48648834,441,35.35800934,441,64.13420105,441,64.58109283,441,34.98631287,
440,33.91890335,440,92.06835938,440,35.37858963,440,64.13076782,440,64.55515289,440,35.01384354,
439,33.8915329,439,91.64585114,439,35.40497589,439,64.10513306,439,64.54138947,439,35.03009033,
438,33.87025452,438,91.24390411,438,35.39073563,438,64.05566406,438,64.48596954,438,35.03089142,
437,33.83266449,437,90.83864594,437,35.40820694,437,64.05208588,437,64.46556854,437,35.03331375,
436,33.8020134,436,90.41415405,436,35.42033005,436,64.00445557,436,64.47041321,436,35.03986359,
435,33.75502396,435,90.01564026,435,35.42881775,435,64.02024841,435,64.4408493,435,35.06957626,
434,33.70220184,434,89.59741974,434,35.45432663,434,63.95576096,434,64.42744446,434,35.09263992,
433,33.64004517,433,89.22722626,433,35.45646667,433,63.89322281,433,64.38076019,433,35.11411285,
432,33.57324982,432,88.86447144,432,35.4815979,432,63.84359741,432,64.32235718,432,35.09492874,
431,33.47922134,431,88.48683167,431,35.45106888,431,63.82444,431,64.25968933,431,35.09620285,
