Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
501,40.48173523,501,107.6018219,501,34.68493271,501,64.95572662,501,65.3788681,501,34.20931244,
500,40.32975769,500,107.4915771,500,34.7085762,500,64.93341064,500,65.37052917,500,34.2216568,
499,40.16713333,499,107.4039307,499,34.71487045,499,64.92113495,499,65.34038544,499,34.22460556,
498,40.01100159,498,107.2818298,498,34.72870636,498,64.94803619,498,65.3393631,498,34.24108124,
497,39.86120987,497,107.1647491,497,34.72048187,497,64.91365051,497,65.3234024,497,34.23877335,
496,39.7204361,496,107.0354614,496,34.74437714,496,64.88589478,496,65.31826019,496,34.25694275,
495,39.56689835,495,106.9097519,495,34.73163605,495,64.87939453,495,65.30964661,495,34.27314758,
494,39.42667389,494,106.7675629,494,34.76399994,494,64.85604858,494,65.30012512,494,34.28646851,
493,39.27371597,493,106.6350937,493,34.77919006,493,64.86339569,493,65.28553009,493,34.29182053,
492,39.13235092,492,106.492218,492,34.78687286,492,64.84580994,492,65.27929688,492,34.30089188,
491,38.98356628,491,106.3426743,491,34.79279709,491,64.83004761,491,65.25694275,491,34.30906677,
490,38.85400772,490,106.1723938,490,34.8061409,490,64.81496429,490,65.25216675,490,34.32785416,
489,38.71577835,489,106.0127487,489,34.81715775,489,64.8200531,489,65.24491882,489,34.33860397,
488,38.58129501,488,105.845665,488,34.82194138,488,64.79605103,488,65.22533417,488,34.34465408,
487,38.45635223,487,105.6780014,487,34.8323555,487,64.76948547,487,65.20695496,487,34.35807037,
486,38.32659531,486,105.495903,486,34.83239746,486,64.76381683,486,65.20212555,486,34.37646866,
485,38.20140839,485,105.3161392,485,34.84300995,485,64.76346588,485,65.1804657,485,34.37302399,
484,38.0650444,484,105.1226501,484,34.8743248,484,64.78156281,484,65.18313599,484,34.39019775,
483,37.9434433,483,104.9329987,483,34.8876152,483,64.7554245,483,65.16213226,483,34.40174103,
482,37.81555939,482,104.7315216,482,34.88635254,482,64.74074554,482,65.15361023,482,34.41245651,
481,37.69141388,481,104.5332336,481,34.887146,481,64.72305298,481,65.14511108,481,34.4271431,
480,37.57052612,480,104.3189316,480,34.9170723,480,64.69818115,480,65.12447357,480,34.43408203,
479,37.45150375,479,104.1171112,479,34.91316986,479,64.68915558,479,65.10433197,479,34.44005203,
478,37.32870483,478,103.9042816,478,34.93330002,478,64.67229462,478,65.0993042,478,34.45072556,
477,37.21194458,477,103.6843262,477,34.92027664,477,64.66899872,477,65.08233643,477,34.4627037,
476,37.08216095,476,103.4696198,476,34.94760513,476,64.66061401,476,65.0749588,476,34.47949982,
475,36.95513153,475,103.2388306,475,34.97544479,475,64.65071106,475,65.05954742,475,34.49228287,
474,36.84322357,474,103.0246048,474,34.97543335,474,64.61404419,474,65.03607941,474,34.50566101,
473,36.71128082,473,102.7748566,473,34.98552322,473,64.59899902,473,65.03688049,473,34.52559662,
472,36.57541656,472,102.557663,472,34.98974609,472,64.61444855,472,65.01165009,472,34.52878952,
471,36.45687866,471,102.335144,471,35.00574875,471,64.57624054,471,64.99569702,471,34.54112244,
470,36.31848526,470,102.0825882,470,35.02451706,470,64.59650421,470,64.9924469,470,34.55929184,
469,36.19664383,469,101.8400879,469,35.05012512,469,64.51889801,469,64.98249817,469,34.56955719,
468,36.0735817,468,101.5935898,468,35.03409195,468,64.53647614,468,64.95848083,468,34.58857346,
467,35.94512939,467,101.3466034,467,35.03809738,467,64.51021576,467,64.95759583,467,34.59075546,
466,35.8251915,466,101.1026001,466,35.05864716,466,64.50820923,466,64.9360199,466,34.60227585,
465,35.69625473,465,100.8430939,465,35.05160522,465,64.47044373,465,64.92395782,465,34.62289429,
